user_id,How has your drug use changed due to the pandemic?,Why has your drug use changed during the pandemic?
d735e82a-dbd4-45c9-8f05-2cd842bee067,I am using less,"I took recreational drugs many years ago, and have not had any for years. I guess this section is not longer relevant."
5fb8d7d3-22f3-4255-ad73-d1ab589e116a,I am using less,Haven't been to a club or festival. Don't take party drugs when there's no party to go to
e05f1f60-b998-4958-a0ef-612a19d91dd7,I am using less,No music festivals
fedbdc09-6450-410a-b59b-b2dd5e94ba8f,I am using less,Social drug taker- less socialising=less drugs 
2d378215-c9dd-493c-9719-e7b52838f3d3,I am using less,nowhere to go
f9d18fca-0a24-4899-b56c-0abce84d2f3c,I am using less,No parties
21d4d3c8-18fb-4851-9e14-9fa5c592a3c5,I am using less,No where to go
8fb888c3-4a10-4558-b34b-ab33b4950f80,I am using less,feel less stressed
434761ed-c853-4166-95a9-221f46ca60a5,I am using less,I haven't been taking any drugs even before. I've only tried it once years ago. 
db6b14c5-543d-45f8-90a7-f05359e49d41,I am using less,Gone to Zero
00bdf8bf-8ab7-4e95-9a93-181e3d251092,I am using less,I no longer feel the need to engage in recreational drug use
1357da92-ade0-4981-ae6f-2ff088ddba2a,I am using less,Don't know
d933db48-6b3b-4490-872c-319d512e3dbb,I am using less,do go out anymore
db9a419e-b140-40be-88a6-66c170e8704c,I am using less,not going out
3f49f871-ea2f-4d4d-a9ae-dca1a6131282,I am using less,"Only had drugs at specific events such as a festival, so with all of these events cancelled I had no wish to."
c29e6bd8-e6b0-4ec5-b05e-848d70302b5d,I am using less,Less recreation
2f669ba3-9d8e-465f-b10f-02bdbf874d80,I am using less,"I gave up illegal drug use aged 28, so I have been clean for 2 years. I did quit smoking tobacco just before the first lockdown. "
98408c18-840c-437d-8ee6-7a4af1bfd541,I am using less,No opportunities to recreationally use drugs
3eb06cce-1c77-4fdd-8972-41aa7db15c13,I am using less,Access/Little to no socialising
8dec4104-f246-4e06-b1fd-8b8de333b098,I am using less,My drug use was many years ago
0ace7b2a-8a31-40b7-a18d-e4ed660a3ece,I am using less,"Fewer social occasions, and I only ever did it very occasionally anyway"
87b38f5d-a8f3-4036-ba6c-6e62c96fd15b,I am using less,"Mainly associated with sex, and we haven't been meeting people during the pandemic! "
a4b12d5f-e44e-4a74-904a-613c841305f1,I am using less,no comment
a4b08af8-6d3d-48d9-a9d6-83f00e05f3d3,I am using less," i got caught selling weed during lockdown, i have now stopped selling it. part of my sentence was to attend a drug rehabilitation (on the phone due to covid) so i stopped using opiates... now taking espranor (bupronorphene.. blocker)"
2e832472-d564-4fa8-84bc-f54c8fab9229,I am using less,"Don't feel like it, is a social thing for me"
96637e0a-3e74-4b70-a169-5033a04fb14d,I am using less,I usually only have them on nights out or house parties and neither of those things have happened much this year.
40cb49cd-c2a6-4117-aebd-c3fa201fbc48,I am using less,Lifestyle decision
543ec025-362c-49b6-adc2-d4860f2a6355,I am using less,less social interaction
915e2c6d-6b8a-4871-8fd5-72cebb0e117c,I am using less,not going out
bf609bb0-e033-4e39-a98e-c9157fc991ef,I am using less,Moved in with boyfriend
77b6d407-b5a0-46bc-b00e-b5793a7a5e99,I am using less,I stopped taking recreational drugs years ago
19e06ac2-d073-4e30-a3ea-59371fce7c4a,I am using less,Less
2845069e-cccc-459a-8e1e-f411c6091763,I am using less,"Less easily available, and lack of social situations/gatherings in which I would take"
918dd2c4-e22e-434a-8a58-b83f5ae9803e,I am using less,Drugs are to be taken socially and the pandemic has stopped social events where I would want to take anything 
104feedc-525b-431b-b8d5-b07e1bd874a7,I am using less,0
cadf216c-3c03-4770-a421-b4d0fd2e6764,I am using less,not needed
d04711cc-57da-4277-8915-cfa4a38262ca,I am using less,Cannot buy
230b8f04-f5b1-443f-acc0-b6d000b5fefd,I am using less,Only used drugs on special occasions for big events (usually festivals). These are clearly not on during the pandemic
fa27c075-0c99-4b61-b604-5376cbc025e1,I am using less,Away from university environment
206b4aa5-2382-48b6-a9f5-a48c1e8fdc18,I am using less,Less socialising
14de2f65-3755-4a01-b14f-96aa9e98511c,I am using less,"Not going out, not socialising, lack of access, lack of an environment I would take them in.  "
1f482fe2-69b6-46d0-b93c-3c775a94eff6,I am using less,No specific reason
69a36eaf-726a-4631-b029-ad61524ac4e6,I am using less,There have not been any parties and so its far less common for people to have any drugs 
f5114272-799f-47bc-914c-c401ebd6ea70,I am using less,Not hanging out with friends or going out in the evenings
b54020de-8387-4e25-84ac-982552b5c342,I am using less,"Cannabis is for use amongst friends or as a rare treat after a period of work or arduous circumstances. During my studies it was used more frequently as these criteria were met almost daily. During the pandemic (wherein my studies ended), these criteria were met less often and cannabis use was mostly for personal consumption. I would use cannabis when phoning friends to 'recreate' the same atmospheres as would have existed when we were all together (this was also done pre-pandemic but more so during) and any instances of solo use have been at most monthly and would be used in a controlled manner much as I would were I to drink alcohol. "
531deebe-e6ce-4dd6-ac9a-7c294e996413,I am using less,Going clubbing less
e4cdf41c-5351-409b-82f9-55a0aeeb46d5,I am using less,not interested in taking it
6425390f-a536-490e-8222-38f3e9d9fb73,I am using less,"different style of social engagement, more centred in the home. Stay away from psychedelics during the pandemic"
3ab55422-0e13-4593-bf1d-23beed89c4cc,I am using less,situations to take them not happening
92d8f930-df2f-4518-981f-2fe5a449b5f7,I am using less,Only used during the summer when cases were low enough for me to feel safe. I avoid vaping cannabis now due to concerns over the health of my lungs because of covid
397e95eb-8308-4754-934b-4d6395f5e634,I am using less,Not to do with the pandemic - I try things once and then never again.
16ac6cb2-ef28-40b8-b271-7e4dec273048,I am using less,Na
2ce99ee4-f241-474b-b0bb-f61eba035598,I am using less,not seeing as many friends
bca909c7-9d2f-4c16-af28-04f015ca0728,I am using less,me and my mates did it together and now we cant
b3971ebe-a599-48a3-a5f8-0f0b06f2bd8d,I am using less,Concern over supply Apathy/ not overly interested
46c359f2-b233-4c6e-93c8-b202371bc12f,I am using less,I do want to smoke weed around my family. As they are Muslim
e3050960-6305-4b32-9ede-0ea2623091bf,I am using less,"I used to take drugs a long time ago, but haven't for about 10 years"
db8090a910cf408fbee9ff2fb06ad34d,I am using less,I have taken the drug before whilst out clubbing which we can no longer do.
8df61149-36eb-4b57-b1dc-b29c84fcf131,I am using less,"I did them when I went out, and I quit weed before the pandemic"
1c7af37a-7970-45c3-97d6-02be927d7111,I am using less,Not as much access and staying in more often.
eb6cac51-c233-445d-acac-832ddbcac5c8,I am using less,Lack of opportunity/ lack of desire to take drugs - no parties or clubbing.
3b977138-9c5e-4e09-a88e-1e25ca7e85f7,I am using less,"I have not used drugs for 20 years, but the question asked if I had ever taken drugs."
52c1771e-0810-4af7-b7d1-7d6de81327d9,I am using less,Grown up!
6facb311-051f-4ff4-87ee-0d71b1c4ac09,I am using less,"I developed anxiety and needed a greater control over my mind during lockdown. I found I didn't enjoy the experience anymore, the same with drinking and stopped all together. "
7b8044d1-b888-499c-83f7-413f41b3574b,I am using less,I stopped taking any form of drugs approximately 15 years ago. 
40ea4001-8cb9-46e5-810c-f64c271e1a95,I am using less,"it was recreational, parties etc, no parties to go to thanks to Boris!"
c4031706-99b8-43eb-9372-f5af1065b92c,I am using less,I care more about others and the virus than recreational drugs 
c3d23dd6-ef70-4992-bb44-c77e79e097a0,I am using less,No socialising
18ce97cb-23fd-45ab-954c-4440e4c9095b,I am using less,Less social interaction
08a1350c-d1cf-4104-bdac-89dbbbec5718,I am using less,I decided to stop a long time ago
723cca84-bf48-458e-907a-7208eb7e6a85,I am using less,no one to do it with
7b9a1086-b99e-4723-bb19-e33fbc2f6b3a,I am using less,"My recreational drug use was almost extinct prior to lockdown, with any taken done in party/night out situations. No parties or nights out means no drug use"
7afdbe42-742d-49ec-aa70-5f6b59a0518a,I am using less,I stopped using cannabis about 5 years ago.
65b49d2d-32c5-4c84-a9fa-e2bc3279f194,I am using less,Not socialising
22942bff-9827-4f5f-bf31-0ef835b6cea8,I am using less,I had already stopped before the pandemic
be92ebc8-4b3e-495a-8f11-5fc67379571f,I am using less,Don't feel like taking it
10d3cd71-26ac-4acc-a1e4-5ee4512b5acf,I am using less,I wanted to regain some focus 
51aed39a-f74a-44fa-bedb-afad4ddc5129,I am using less,lack of opportunity 
f490517c-0e7f-434d-8610-fc12a8301174,I am using less,Less opportunity to socialise
e7aa0eb2-2512-416a-95e1-4cf498d1b613,I am using less,I would've stopped anyway
94b9990d-53d1-4c17-a98f-d1ce0131bad8,I am using less,Lack of social meet-ups 
608a652b-3157-4356-b36a-068ccd71f4c8,I am using less,Had given up anyway
3e4fd20e-d08d-4d7d-b02b-1d70ccadb35d,I am using less,"It's not as social, so I see less need for it."
c33de9b7-882b-439f-8bf1-2b6c13d3f58f,I am using less,Less group occasions
60a907e4-10e5-4585-88f2-bca26091d02b,I am using less,"It was pretty non-existent beforehand, now opportunities and requirements don't exist."
a76d3a23-1211-4a84-aee0-aaac2bd91eaf,I am using less,"I just do it with friends but we haven't seen each other this year. Also sharing a joint is not covid friendly, and I wouldn't smoke a whole one myself."
29589d2c-0cc3-4673-a33b-849709e9fb14,I am using less,No social occasions.
2064b0a9-7d27-4219-b2f9-efc50f635d27,I am using less,No opportunity also decided to change my lifestyle as less stress
c2afe0ac-5d2b-4cca-b142-81b8d0e89c6d,I am using less,I haven't participated in many activities in which taking drugs may be enjoyable. 
8b0624c3-53f1-4db0-8219-64c5320da14b,I am using less,I took drugs socially
f37fa0d6-9c3d-418a-9c50-1ddfa0f42f04,I am using less,"I don't really know, would use to relax after a stressful week in the office.  Feel less stress out home working"
4eaebb76-5a4f-4f27-b1f5-428662d27d86,I am using less,I actually stopped using recreational drugs 20 years ago.
291e7fc2-2ca2-4c3a-98ec-96e4ffbc38f0,I am using less,dont know
fb747298-7197-4ca9-a127-12675bd765f1,I am using less,just don't want it
51b1bfd3-1b2c-4135-99b7-2ba912af8ed2,I am using less,"My drug use was already very low, and only a thing I would do incredibly rarely with a few friends. We haven't been hanging out, and the opportunity hasn't arisen for us to take anything."
c1a71b88-5db5-4d02-beee-8d7947616ad1,I am using less,Dont think its good for mental health
33f6752e-751c-4ca0-881a-c4f863e0bf0f,I am using less,Not socialising
66d012c6-db48-449c-b819-9de1bad0382e,I am using less,no reason
6531c9e2-2843-4be8-ba0e-6a00a0bdce7f,I am using less,Associated with going out - having fun with others.  Obviously haven't had much opportunity to do that.  Not something for doing at home.
ec3f890d-24b8-4bd3-b8ad-f0555d0f1ccb,I am using less,I haven't take any at all. My only recreational drug use was long ago when I was much younger.
5b50f463-5781-40e5-944a-f8ea6798cf47,I am using less,Less frequent
9f3f993c-e5f2-41d5-8099-3a5ba9021bcf,I am using less,I stopped using drugs some years before the pandemic began.
f0522ab8-120d-4144-896c-1e29f283bafe,I am using less,Lack of availability
f6402213-e8f4-48a8-8ea6-25ecce064d34,I am using less,No access. Doesn't appeal to me anymore.
751bc8a8-89f6-415b-8d9b-3d3fe5e83e5e,I am using less,I am going out less and taking drugs at home does not appeal
8aa55899-43ed-4df4-aa37-c4f741dcbfc5,I am using less,Not going out so much. 
51aebaa0-6d34-4311-aabb-cdd99798fcef,I am using less,No parties/don't go out with friends
75662c22-b191-4c35-9db2-05d8c26f8522,I am using less,"Social  drug user , psychedelics at festivals, MDMA at big events like NYE/festivals/music events. I have had no reason to take anything during the pandemic. "
b9611270-99e3-4324-b39e-d560d2d387cf,I am using less,I got a girlfriend that didn't like it. It probably helped that I couldn't see my friends. 
3d8972cf-f666-4672-9845-63cf52126028,I am using less,No music events due to pandemic
1825cf86-d05a-463d-8e81-ab64316104b8,I am using less,Quit
15310ded-55f5-425d-932a-9caeda891903,I am using less,I have not taken any
9ff6d9e6-6ba0-4638-b948-236ad42a75f6,I am using less,Not going out!
c66e8f5f-0035-4858-8227-c252d56fcb05,I am using less,because there are no partys so i dont take coke..  
abf06c6f-f045-4402-bbfd-1db085157d23,I am using less,"No longer want it, was going off it anyway. The only thing I used regularly was cannabis and it didn't really suit me anyway, although it took me long enough to realise"
6aeab388-78e9-437e-9b60-e38d0fb9197a,I am using less,I didn’t enjoy my last experience.
3110aadb-9950-4cef-8589-450b5e35e77d,I am using less,"I found out last year that weed can increase mental health problems and decrease IQ, if you use it at a young age like 16. I have only had it once and it is the biggest regret of my life. I now hold the views of Peter Hitchens. I stopped going for a run out of fear it would enter my system because I can smell it on my estate.  https://www.health.harvard.edu/blog/teens-who-smoke-pot-at-risk-for-later-schizophrenia-psychosis-201103071676"
bf7ecb6b-7100-4b44-b15d-dbc0973dbd8f,I am using less,"Have less reason too. Although certain drugs like ketamine I have done more, as they are less draining."
faf1ab0a-70af-4280-92b8-6b1bfbc2738a,I am using less,Always associated with social occasions
5c4a6fba-1e76-424d-8481-578fa757e164,I am using less,Not going out to clubs
64b6632f-a5d8-45e7-9314-284c994273d7,I am using less,"Initially during the first lockdown, I was doing more - no plans, easy to stay in on a Friday night - knowing nothing to get up for.   However, am now taking a lot less-none. Change of living situation, more focus on health. "
b122c089-429a-4a41-9839-406ed5059fdb,I am using less,"The environments I would tend to enjoy drug-use in e.g. clubs, festivals, with friends aren't an option. The prospect of taking drugs alone is also another factor contributing to taking less over lockdown. You have fewer people to look out for you if things go wrong, loud music is irritating for the neighbours and so there's fewer things to stimulate you."
78c38174-e292-4b3f-a1fe-6159294c6a6b,I am using less,I took drugs when young and sometimes with friends when I was older but not recently as I dont socialise.
1da8b1b5-57d1-4c68-a5f3-35a5b371d3e1,I am using less,stopped 30 years ago
95beca11-d221-433c-b152-371d281a1798,I am using less,"Trying to stop anyways. too expensive, tolerance levels are too high and it doesn't work like it used to due to stress from other ongoing issues.  Mental health needs a break but need cannabis for creative purposes"
91b9ba86-c439-4719-8f15-2d6937db9639,I am using less,No social interaction
3132f370-8163-45a6-9d61-6fb8094a56e8,I am using less,Do not know
1b7a3509-35d9-47b4-b495-9762e627fd1f,I am using less,I grew up
434d37e8-43da-4385-9fbe-652172bb294a,I am using less,I stopped a long time ago
d605ed52-8223-4f77-8956-b3c1c81f2247,I am using less,I took drugs a long time ago not recently and started this section in error. I haven't taken recreational drugs for for more than 2 years
4e84ff4f-bbca-4223-a96a-47e8694a8f1e,I am using less,no peer pressure
a96654d8-0f07-4a4e-b12b-bf351a157c5a,I am using less,Availability/opportunity
e87d1dfa-2031-46cc-9f1b-9206665ba79b,I am using less,Go out less
425d3108-9db7-496e-8e49-c72f8fa7ccdd,I am using less,No uni partying = no one offering drugs to me (and I don’t ever buy them myself)
3178618d-4eb3-4e06-a4a7-3661ce2dcde5,I am using less,Only an experimenter before so did not use drugs before really. And have taken nothing during the epidemic although I am considering microdosing mushrooms to try and become more productive/creative
36b08bbc-39da-43f8-91d0-21419acfea01,I am using less,Fewer opportunities to take these drugs (such as social occasions)
0939727c-0fb9-4e15-9bfd-74103d3a0944,I am using less,I previously took drugs when socialising with a group of friends (approx 6 monthly) but have not met those friends since the pandemic started as we are strictly following the rules  
5a15a221-7763-4ed8-8497-ed2aaf37903f,I am using less,Use them when I go to big events - everything’s been cancelled/postponed
1da93e17-a4fc-4998-9dd4-15152024483c,I am using less,I'm not as stressed due to not having to interact with people travelling to and from work (i.e packed trains/tubes) and not having to have inane conversations with people at work. These things really make me anxious and i have found that it helps leave the stresses of the week behind. 
2f2b0a0b-642d-4555-9ce0-e00b272fdd6a,I am using less,no parties baybeee
10c3bdfd-add2-40f8-aa8b-0dfec8075a6a,I am using less,I chose to majorly reduce my drug use actually about 6 months prior to the pandemic. I was successful in that and since the pandemic started have used recreational drugs on 4 occasions.
ed87cc74-9b99-40ad-8e81-ecd9623175c6,I am using less,less socialising
30cccaea-5082-40cc-84b3-08d5fa1d5d21,I am using less,Cannot socialise outside
8ce32bac-78bd-46a4-a2ac-918753a442ad,I am using less,"last semblance of common sense, as it were."
6c041a82-7936-4a89-af9b-09952f4e9e85,I am using less,"It was more of a social thing, less socialising means less usage"
6fe0ccc2-1950-427d-b65a-99c8d7ce1f69,I am using less,Not going out and socialising
e3d1966d-40d5-4e94-a56d-4b3b5f6244d1,I am using less, 
1452897a-bccb-4516-9284-afd8b48a9250,I am using less,No situation where drugs is a good use
29ca7480-cbe8-4530-a004-78820e0f9283,I am using less,I have recently completed an intensive Dialectical Behavioural Therapy course (for the 2nd time in 5 years)  which has helped  alot with maladaptive coping mechanisms. I have given up smoking nicotine and canabis on an hourly/daily basis and now only smoke nicotine/canabis once every couple of months. I am still comfort eating (due to the pandemic) and drinking more than I would like but am currently working on this and using my learned coping mechanisms.
e0c88b29-1b3b-421b-afa5-4448fbc97e63,I am using less,"I had to move home with family for the first lockdown so there was no opportunity to smoke, but I didn't feel like I missed it either."
1ca38742-01e6-4caf-859b-fcfceaa8152e,I am using less,"haven't taken anything for years, nothing to do with the pandemic"
f8044333-0e4e-4353-9ae5-3bc1f9f11640,I am using less,no access
92132d66-c254-4c3a-9b47-7b2272271e86,I am using less,Not interested in getting high at home 
3aed04e9-5874-44dd-8e6c-8e93e14dbd67,I am using less,I quit
0c70db47-078a-4ef2-8861-d15eaaa8aa17,I am using less,No music festivals
be1d42a3-c6b8-4a94-b1d8-33acb7d318b9,I am using less,??
a6344587-e882-4ee7-af7b-9e3e261c677a,I am using less,Harder to get
0b1e9055-17a0-4a9e-a748-4386e780f0c2,I am using less,Only used when socialising which I haven't done for a year
7e9ac22b-ecde-4fd9-a166-3b37cdfc0dfb,I am using less,Not going out to clubs etc
6d01c2da-ea58-46b7-b181-14eb9bb1fe2d,I am using less,QUIT 
d4b90e7d-7b2a-44f3-99fa-39a4cd37951f,I am using less,Less access to it; I would only usually take recreational drugs at friends' house parties.
6e95bf19-ad38-48b7-8708-0da35b04d5ca,I am using less,Bars etc all closed.
0b2ff639-2753-4668-9c8d-e66abf80a097,I am using less,Less alcohol 
106a7163-3d0f-4df9-8548-5cefe1e3a8bf,I am using less,I stopped taking drugs a couple of years ago when I got married. My drug use is not related to the pandemic.
24ccbcda-6197-4f31-92a5-ea5817fc3aa8,I am using less,"I hadn't used any drugs for a long time prior to the pandemic, so would have been unlikely to use any in the last year regardless of the pandemic. But, as I haven't been out during the pandemic, I haven't used any at all."
afe37413-2d94-4622-adef-2c70e317c31c,I am using less,A focus on health and fitness as the best way to combat stress and be prepared for Covid if I was unfortunate enough to contract it
c3ca8a0f-2c29-42bf-b868-c8a77e8ac033,I am using less,No reasons to
d80bd07d-e1ae-4123-899e-76def4b6defc,I am using less,Supply is difficult
56ea0e94-96b3-49f1-8874-da6badae0c51,I am using less,"Because I’m going out less and seeing my friends less, and also because I’m drinking less alcohol. "
592c5202b1464250846083ac00c87735,I am using less,holidays
03911155-109d-4075-bd4e-8b564bbf69ed,I am using less,Decrease in social events where said drug use would be appropriate.
65d63ec9-590d-4a5d-81d5-db1990b98492,I am using less,"Not in a social setting, or in a relationship"
23aabe8b-302c-4370-b6fd-ae99ae2d5ede,I am using less,Don’t use recreational drugs
02201a77-7348-4d33-8fd8-a9d548dcde1f,I am using less,"I've been busy. >I've not been going out and meeting boring people so I don't need drugs to dull their incessant, stupid conversations about mortgages or how smart their child is."
