user_id,Sex,Education,Age,Handedness,Residence,Ethnicity,Occupation,Salary,Residence (County)
f72a4a2f7781436fbd88fd7ffbe8673b,Female,02_Degree,51.0,Left handed,United Kingdom,White,Worker,£10-20K,
65c23133-eb2b-4860-9a13-83668179c541,Male,02_Degree,37.0,Right handed,United Kingdom,Asian or Asian British,Worker,£50-60K,Kent 
fc6686b8260845c5ad6d3859fd0d0ed8,Female,02_Degree,54.0,Left handed,United Kingdom,White,Homemaker,,Cheshire
ab96bb3698b64abd850eb3aeb63b41a8,Female,00_preGCSE,55.0,Left handed,United Kingdom,White,Worker,£20-30K,
ba906f56db9a4b03948e42e884c17d55,Female,02_Degree,29.0,Right handed,United Kingdom,American Hispanic,Worker,£20-30K,
ba906f56db9a4b03948e42e884c17d55,Female,01_School,29.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
7f3d8d50d9a3462baad7722e0f0034fa,Female,02_Degree,32.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
94e6d26c0d2743e7b7290f6b37ed7383,Male,02_Degree,30.0,Right handed,United Kingdom,White,Worker,£60-70K,
e625b61948b9441aa9f2745caa230b6f,Male,02_Degree,57.0,Right handed,United Kingdom,White,Worker,£0-10K,Derbyshire
e625b61948b9441aa9f2745caa230b6f,Male,01_School,57.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
1bf91ae0910a4d31966e5fab34ed640f,Female,00_preGCSE,51.0,Right handed,United Kingdom,White,Worker,,
6c3a478bd76a408792e73f25cf366e04,Male,01_School,49.0,Right handed,United Kingdom,White,Worker,£10-20K,Cornwall 
6bcd6154-c7f4-4b28-8eae-177c515db17e,Male,02_Degree,54.0,Left handed,Ireland {Republic},White,Worker,,
6bcd6154-c7f4-4b28-8eae-177c515db17e,Male,01_School,54.0,Left handed,Ireland {Republic},Asian or Asian British,Worker,,
52ea1a9bc4fc42ea8d830be497290923,Male,02_Degree,37.0,Right handed,United Kingdom,White,Worker,£50-60K,
91acc002b6624b24aa2b57b39ae46d6e,Female,02_Degree,62.0,Right handed,United Kingdom,White,Retired,,Dorset
91acc002b6624b24aa2b57b39ae46d6e,Female,01_School,62.0,Right handed,United Kingdom,Asian or Asian British,Retired,,
25e5fd54a4864e57b616860bea601072,Female,02_Degree,41.0,Right handed,United Kingdom,White,Worker,£50-60K,Devon 
9ac443198de04044b9601a5e45ece065,Male,02_Degree,55.0,Right handed,United Kingdom,White,Retired,,
9ac443198de04044b9601a5e45ece065,Male,01_School,55.0,Right handed,United Kingdom,Asian or Asian British,Retired,,
9585c22717f14cbb9c5899ca6e9bf2d4,Female,01_School,52.0,Right handed,United Kingdom,White,Worker,£20-30K,Gloucestershire
9585c22717f14cbb9c5899ca6e9bf2d4,Female,01_School,52.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
92a8651d9f844567ad347a49e71057a5,Male,02_Degree,49.0,Right handed,United Kingdom,White,Worker,>100K,East Sussex
048081b575f04452981ecc3d9f47b72d,Male,00_preGCSE,63.0,Right handed,United Kingdom,White,Worker,£10-20K,London
b78779cf6ef64fa88ef6a0aed6da2206,Male,01_School,60.0,Right handed,United Kingdom,White,Worker,£60-70K,
6c6994535fdf4c48ac31579c0091efbd,Female,02_Degree,30.0,Right handed,United Kingdom,White,Unemployed/Looking for work,,
5d782dbbd5144d8b81907829a8437e31,Female,01_School,63.0,Right handed,United Kingdom,White,Retired,,
33a358a9a0544afdad3142f89cca1cb6,Female,02_Degree,46.0,Right handed,United Kingdom,White,Worker,,
1d78593bfc0d49b99402f8fbef2c79e5,Male,02_Degree,26.0,Right handed,United Kingdom,White,Worker,£10-20K,
f996d6e37af5429cadad4b115a90e4c9,Female,03_PhD,49.0,Right handed,United Kingdom,White,Worker,£50-60K,
07c9ce12-676d-48b7-b6cd-abf5fc1c22c1,Female,01_School,50.0,Right handed,United Kingdom,White,Worker,,
16b3983deecf4c2da0008eab0910ee8c,Male,02_Degree,51.0,Right handed,United Kingdom,White,Unemployed/Looking for work,,
f6f14cf3c27a4bb6b87ca59373ca56c4,Male,03_PhD,31.0,Right handed,United Kingdom,"Black, Black British, Caribbean or African",Worker,£40-50K,
68691e65-e69e-4955-b43d-ec4a2ee5300f,Male,01_School,22.0,Right handed,United Kingdom,White,Worker,,
9ace5ce274fc4cc1a643c442a7343123,Female,01_School,33.0,Right handed,United Kingdom,White,Homemaker,,
592f8c02515c430b9c90edec8d03283e,Male,02_Degree,37.0,Right handed,United Kingdom,White,Worker,£60-70K,Hertfordshire 
a2163150a675442fbaa78faf54691c5e,Male,01_School,55.0,Right handed,United Kingdom,White,Worker,,
5bc1305cbf1f4db28890149da01efe1b,Female,02_Degree,30.0,Right handed,United Kingdom,White,Worker,£10-20K,Greater Manchester 
212f46b5e21b4f6f8e8753e8b12fdb67,Male,02_Degree,33.0,Right handed,United Kingdom,Mixed or multiple ethnic groups,Worker,£70-80K,
0a148517e0174553870c50b20ad4727d,Male,01_School,38.0,Right handed,United Kingdom,White,Disabled/Not applicable/Sheltered employment,,
c0044ebb5dac4159bca79b0a3577c014,Male,01_School,63.0,Right handed,United Kingdom,White,Worker,,
4bc3533d2a8e4388891b329286598a59,Male,01_School,40.0,Right handed,United Kingdom,White,Unemployed/Looking for work,,
01f35e6d-31a3-4019-ae86-1a8d39ea35ee,Female,01_School,22.0,Right handed,United Kingdom,Asian or Asian British,Worker,£10-20K,Surrey
769760b011d444daa4db86ac1b6238e9,Male,01_School,29.0,Right handed,United Kingdom,White,Worker,,
a2c868b1c67c459783be9cba47b06480,Male,03_PhD,52.0,Right handed,United Kingdom,White,Worker,£50-60K,
a2c868b1c67c459783be9cba47b06480,Male,01_School,52.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
d60b5532-0dc3-4fad-85b2-387575c4c299,Female,02_Degree,28.0,Right handed,United Kingdom,White,Worker,,
f58b24b6f2ff4bfeba725becbf53e98b,Male,02_Degree,21.0,Right handed,United Kingdom,White,Student,,
cd93e15311ee43dd820c6044d5ae86f0,Male,02_Degree,36.0,Right handed,United Kingdom,White,Worker,£60-70K,Dorset
154d912ae83843218c7f1b1b488d064c,Male,02_Degree,53.0,Right handed,United Kingdom,White,Worker,,
7d05345d06504ecaabddfbb191b91eac,Female,02_Degree,33.0,Right handed,United Kingdom,White,Worker,£10-20K,
263926bde3c647e5a5a2e687de1f8f21,Male,01_School,20.0,Right handed,United Kingdom,White,Student,,Kent
46fe1be9623247589cb35b1235f668e7,Female,02_Degree,33.0,Right handed,United Kingdom,White,Worker,,
f8bd960ad85e4402ba2e80e1aaa1bd77,Male,01_School,78.0,Right handed,United Kingdom,White,Retired,,Essex
e0bd29c8-79e8-422f-87da-9306508527d3,Male,02_Degree,45.0,Right handed,United Kingdom,White,Worker,,
e2542e0e2e2248c9a3984b13299da478,Female,02_Degree,31.0,Left handed,United Kingdom,White,Worker,,
f8f9c655873c4d1c86ce8a4def1419d1,Female,02_Degree,56.0,Right handed,United Kingdom,White,Worker,prefer not to say,
2799f85a27c245d8aa326198afb97381,Male,02_Degree,37.0,Right handed,United Kingdom,Asian or Asian British,Worker,£60-70K,Oxfordshire
19bc9fc63f17428cad7e531b0e88798b,Male,01_School,31.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
787c5a3777a947e88e8bc846864dfe04,Female,02_Degree,54.0,Right handed,United Kingdom,White,Homemaker,,
51416639672d4d9a917b7d6ae5f2a40a,Female,01_School,64.0,Left handed,United Kingdom,White,Worker,,
17b6cb7d-3eb6-4582-893c-d80cdb8c3e4f,Male,01_School,30.0,Ambidextrous,United Kingdom,White,Worker,£40-50K,Hertfordshire
26deb15d86364cb49777e6f34d57e513,Male,01_School,82.0,Right handed,United Kingdom,White,Retired,,
01b36015baa045378a8bdbc900d42dc9,Male,02_Degree,38.0,Right handed,United Kingdom,White,Worker,£50-60K,
cb1eb4683f52486d81bcbeee03ac9934,Female,02_Degree,57.0,Left handed,United Kingdom,White,Worker,£20-30K,
f17a0037e7564c9591d7bdefeae8e425,Male,02_Degree,28.0,Right handed,United Kingdom,Unknown,Unemployed/Looking for work,,West Midlands
c9330433-f4fc-44fb-bd78-ba89b6f11445,Female,02_Degree,61.0,Right handed,United Kingdom,White,Retired,,
fa1094111bee4fe6a7210fd5bfca93e4,Male,02_Degree,43.0,Right handed,United Kingdom,White,Worker,prefer not to say,
0cb786da36d14344a9b5e71bc76d4df8,Female,02_Degree,39.0,Right handed,United Kingdom,White,Worker,,
3b7b3781-71ec-4e49-88f5-11fc1230ff51,Male,03_PhD,44.0,Right handed,United Kingdom,White,Worker,,
a5948119-4b5b-4202-aab6-de43f9803ae2,Male,02_Degree,50.0,Right handed,United Kingdom,White,Worker,,
c4c2ce7256334a71af7bdf9d6481e235,Male,00_preGCSE,56.0,Right handed,United Kingdom,White,Worker,,
c4c2ce7256334a71af7bdf9d6481e235,Male,01_School,56.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
4c9e4125c1054f5d9442c853acb7ddea,Male,02_Degree,28.0,Right handed,United Kingdom,White,Worker,£20-30K,Falkirk
4c9e4125c1054f5d9442c853acb7ddea,Male,01_School,28.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
fafe4745-afa1-4673-91a4-d93489b9e4bc,Male,02_Degree,56.0,Right handed,United Kingdom,White,Worker,>100K,
4d20f6309cec4c03a0d7579abbca2b38,Female,01_School,30.0,Right handed,United Kingdom,Unknown,Unemployed/Looking for work,,London
f8ba1db7-272e-4bac-bcf6-e30a081895b7,Male,02_Degree,71.0,Right handed,United Kingdom,White,Retired,,
c22c8245-1f23-4746-ac59-2b7a0eeb43df,Female,01_School,18.0,Right handed,United Kingdom,White,Student,,Surrey
c22c8245-1f23-4746-ac59-2b7a0eeb43df,Female,01_School,18.0,Right handed,United Kingdom,Asian or Asian British,Student,,
47fa4a8c65234d6698446425ae1b62c9,Female,02_Degree,37.0,Right handed,United Kingdom,White,Worker,£20-30K,
9a6ca30d-f453-484b-9e45-fc7d9cb16929,Female,00_preGCSE,37.0,Right handed,United Kingdom,White,Homemaker,,Lincolnshire 
851720ef-9384-4645-bf29-536efdb9bc58,Male,01_School,55.0,Right handed,United Kingdom,White,Worker,£20-30K,
5b6a4d3e-ce86-4978-b013-c3813f1bdd91,Male,01_School,34.0,Right handed,United Kingdom,White,Worker,,Somerset
e968bec7-a18d-4113-a180-795a10c04b92,Female,02_Degree,45.0,Right handed,United Kingdom,White,Worker,,
acce6ddc8675442c8c02ef878667784e,Male,02_Degree,42.0,Right handed,United Kingdom,White,Worker,,
830b3dbd-482a-488a-a61e-c4a22bd3be23,Male,02_Degree,35.0,Right handed,United Kingdom,Asian or Asian British,Worker,£40-50K,
8488cb0d-9f61-462d-a1f3-a68d19547373,Male,02_Degree,39.0,Right handed,United Kingdom,White,Worker,>100K,Hertfordshire
47ea6193-8ab4-4961-917a-3db103bc9034,Male,01_School,62.0,Right handed,United Kingdom,White,Retired,,"Childhood in Yorkshire, then Oxford , London now Birmingham."
3a759b05-5182-4a97-871b-f3888bc6334b,Male,02_Degree,43.0,Right handed,United Kingdom,White,Worker,£40-50K,West Midlands
776850356f8e4b3e9d9112efe3073202,Female,02_Degree,35.0,Right handed,United Kingdom,White,Worker,,
aced092ccd7c4c9bacfea4d758bfaacc,Male,02_Degree,21.0,Right handed,United Kingdom,White,Student,,
297dfdd87f8948c680c20d930fe35ba6,Male,02_Degree,50.0,Right handed,United Kingdom,White,Worker,,
d65cd8b0-6eb3-4564-9760-d6ac3be651c7,Male,02_Degree,20.0,Right handed,United Kingdom,White,Student,,Warwickshire
3364d4e480d54bdd8564e591449da975,Female,02_Degree,46.0,Right handed,United States,Mixed or multiple ethnic groups,Homemaker,,na
2bf71133-c87e-4042-9c2f-ebfd5085341e,Male,02_Degree,38.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
598bb9c4635949c0a04f7bf941a6826e,Male,01_School,60.0,Right handed,United Kingdom,White,Retired,,
bd67d702d8c94a768a82daa7225176a3,Male,01_School,46.0,Right handed,United Kingdom,White,Worker,,
b81c262c-c30f-4773-ad98-4451ed9f83b3,Male,02_Degree,35.0,Left handed,United Kingdom,White,Worker,£40-50K,
d37d6811119949718e34f65351a65474,Male,03_PhD,48.0,Right handed,United Kingdom,White,Worker,,
a225852290bd400ea199bec520f568cf,Female,02_Degree,43.0,Right handed,United Kingdom,White,Worker,£20-30K,Yorkshire
92c795a58e604eb7a27ee96976f1f14b,Male,01_School,51.0,Right handed,United Kingdom,White,Disabled/Not applicable/Sheltered employment,,
01d341459da7486087e1e25785cd5371,Male,01_School,41.0,Right handed,United Kingdom,White,Worker,£20-30K,Northumberland 
69155ceea0274b0eb9bbe73cde2bff32,Male,01_School,42.0,Right handed,United Kingdom,White,Worker,,
d8a7a73d-74a6-4336-99d6-23440e2a20ad,Female,02_Degree,52.0,Left handed,United Kingdom,White,Worker,£70-80K,London
5bc4e2e9-ba57-4186-9c3d-27872e0f72c6,Male,02_Degree,36.0,Right handed,United Kingdom,Asian or Asian British,Worker,£30-40K,London
342c29c7-cc62-4ccc-a680-22c1c9f0841f,Male,02_Degree,39.0,Left handed,United Kingdom,White,Worker,£50-60K,
3885a70b985443b7a5a0ee308fb931c0,Male,03_PhD,65.0,Right handed,United Kingdom,White,Worker,£80-90K,
01ed5460ecd0441f9be02d2038987c29,Male,02_Degree,42.0,Right handed,United Kingdom,White,Worker,£40-50K,Hampshire
4de83c458c9640f5b05031d9c2ced12a,Female,02_Degree,28.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
42c684722751483ea495fcdad1c7956e,Male,02_Degree,36.0,Ambidextrous,Australia,White,Worker,,
2584df12dc3a42e69ee0255bef7e27b4,Male,02_Degree,27.0,Right handed,United Kingdom,White,Worker,,
6128c935-038f-4d8a-aacf-ac37802e81f2,Male,01_School,33.0,Right handed,United Kingdom,White,Worker,£40-50K,
752cb1f2f51f45f6acd9eb876319c6ee,Male,01_School,61.0,Right handed,United Kingdom,White,Retired,,
443fa4af252e473cb3b44c3966f34a14,Male,01_School,45.0,Left handed,United Kingdom,White,Worker,£60-70K,Nottinghamshire 
6201bac089df44688a1fe33d6faab4a7,Female,02_Degree,40.0,Right handed,United Kingdom,White,Worker,,
469327066539456da3496dfdab0c1584,Female,02_Degree,22.0,Right handed,United Kingdom,American Hispanic,Worker,£20-30K,
9ac467177d214f60a8d3277c391b6a46,Male,01_School,49.0,Right handed,United Kingdom,White,Worker,£40-50K,
d543e377-3b36-423b-b46a-8c02b9a50827,Male,01_School,46.0,Right handed,United Kingdom,White,Worker,,
d0bfd5458e9d4527b2e6dc13aafac586,Male,02_Degree,70.0,Right handed,United Kingdom,White,Retired,,
6305eefa0b2f4a5c8c170dbe9dceacbc,Male,02_Degree,29.0,Right handed,United Kingdom,White,Worker,£60-70K,London
f12e4a0b225140329f4328f4fbdbbcd2,Male,01_School,48.0,Right handed,United Kingdom,White,Worker,£40-50K,Wiltshire
b3794fcd-84ce-4fd0-8c4a-74dafaa5b146,Female,02_Degree,29.0,Right handed,United Kingdom,White,Worker,£20-30K,Hampshire
0814f0616a2e40fc9150f20c5a37eff0,Female,01_School,54.0,Right handed,United Kingdom,American Hispanic,Worker,,
0814f0616a2e40fc9150f20c5a37eff0,Female,01_School,54.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
1a95096b-8ed9-44f5-9518-0138b8e3228d,Male,01_School,54.0,Right handed,United Kingdom,White,Worker,£10-20K,
a8e3e7a91f4c48a1a464c9df02cc89c0,Male,02_Degree,26.0,Right handed,United Kingdom,White,Worker,prefer not to say,Northumberland
f961791cb9a64f09a5f0470ef9132f0e,Male,02_Degree,48.0,Right handed,United Kingdom,White,Worker,£70-80K,Somerset
172d538ed1fc41879bf83f2572060b59,Male,00_preGCSE,39.0,Right handed,United Kingdom,White,Worker,£10-20K,
172d538ed1fc41879bf83f2572060b59,Male,01_School,39.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
2191c2f5-f510-4788-80ef-940c0e6923fb,Male,02_Degree,36.0,Right handed,United Kingdom,White,Worker,£50-60K,Kent
bd7d725915fa47418ea8619933321bf1,Female,02_Degree,44.0,Right handed,United Kingdom,White,Worker,£30-40K,
1520a409103243f580001f8c43d5efa6,Male,02_Degree,21.0,Right handed,United Kingdom,White,Student,,
214c4b1fd45641488e43de12dabd27c0,Male,01_School,43.0,Right handed,United Kingdom,White,Worker,,
f111ac4b2b784784b6f3a651ea0bdc1f,Male,02_Degree,22.0,Right handed,United Kingdom,White,Worker,£20-30K,
cf6a74c9519542ac8cd56dac50857a1c,Female,02_Degree,25.0,Right handed,United Kingdom,Mixed or multiple ethnic groups,Student,,
15da32f9-4f70-4ff3-8e47-bf0e301a01b5,Male,02_Degree,38.0,Right handed,Bulgaria,White,Worker,£30-40K,
caf55001e9564134bf76b9c014d3f708,Male,02_Degree,34.0,Right handed,United Kingdom,Asian or Asian British,Worker,£30-40K,
650961d6737f4c4b8403743aaf26a194,Female,01_School,54.0,Left handed,United Kingdom,White,Worker,,
ce6883ee30b04f23be0db117e0e95fa3,Female,02_Degree,34.0,Right handed,United Kingdom,White,Worker,>100K,Aberdeen
cb8162da0000453ea7c52f59ceefa972,Female,02_Degree,33.0,Right handed,United Kingdom,White,Worker,£20-30K,Aberdeenshire
35ef2819a3e647528d105cd62a69e8be,Male,01_School,29.0,Right handed,United Kingdom,White,Worker,£0-10K,
4eec7415-ac25-46df-b460-027881b5ed52,Male,02_Degree,33.0,Right handed,United Kingdom,White,Worker,£70-80K,
8f9767fd4544456bb406a05066bec3ec,Male,02_Degree,51.0,Right handed,United Kingdom,White,Worker,,
425f1287f7654ee683545a5efd2bdda8,Male,02_Degree,44.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
8c70a908f3a24a019e22bb86dba918b8,Female,02_Degree,26.0,Right handed,United Kingdom,White,Worker,,
31ca2a5362d74d1d985f322a423f3e06,Male,02_Degree,39.0,Right handed,United Kingdom,White,Worker,£30-40K,
7335b2ec9bf246648ca586b4bc9dbb1b,Male,02_Degree,35.0,Right handed,United Kingdom,White,Worker,>100K,Cheshire
6ddc2a04ea1646a79718861ad6b691ff,Female,02_Degree,30.0,Right handed,United Kingdom,White,Worker,,
54df943ad94e49f494e44d30784ae627,Female,02_Degree,47.0,Right handed,United Kingdom,Asian or Asian British,Worker,£30-40K,Leicestershire 
f6e4e871598c4a2eb259666715b31c3d,Male,01_School,54.0,Right handed,United Kingdom,White,Homemaker,,
bc0ae189afc9473c86af9bfcee14e816,Male,02_Degree,37.0,Right handed,United Kingdom,White,Worker,£20-30K,Midlothian
bcc12fba15cc4320bec63262255685c8,Female,02_Degree,32.0,Right handed,United Kingdom,White,Worker,£40-50K,Gloucestershire 
abcbe09dd67a4b75b6fb5aa89464cf89,Female,02_Degree,56.0,Right handed,United Kingdom,American Hispanic,Worker,,
37deac08eeb94414916ac0bf4e1db57c,Male,01_School,53.0,Right handed,United Kingdom,White,Worker,£30-40K,
37deac08eeb94414916ac0bf4e1db57c,Male,01_School,53.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
3829a905-a217-4787-a79c-9c84358db277,Male,02_Degree,25.0,Right handed,United Kingdom,White,Worker,£40-50K,Kent
2015fafc84e548c0bcec0f7e4ee74053,Male,03_PhD,49.0,Right handed,United Kingdom,White,Worker,,
0639349f75ae4c41bec9fe3f52575617,Male,01_School,70.0,Right handed,United Kingdom,White,Retired,,
4e043d2d7cf643c1acdc9390ed52030f,Male,02_Degree,28.0,Right handed,United Kingdom,White,Worker,,
cc93f8b4-8541-4601-af45-6b0201b7eea1,Male,02_Degree,23.0,Right handed,United Kingdom,Asian or Asian British,Student,,
a1d7ff066d044d4396dbd3c7c8278de6,Male,02_Degree,34.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
2d9de01edc394b7896b88a70d31d4ee8,Male,02_Degree,26.0,Right handed,United Kingdom,White,Worker,£60-70K,
b7b368aa1a9e4c218f41b30b8750fc31,Male,01_School,66.0,Right handed,United Kingdom,White,Retired,,London
067a4cc624e54cd98bed23f543c3407a,Female,02_Degree,20.0,Right handed,United Kingdom,White,Student,,
067a4cc624e54cd98bed23f543c3407a,Female,01_School,20.0,Right handed,United Kingdom,Asian or Asian British,Student,,
7aa7ac5ce4f74f45976253a684c3c96b,Male,02_Degree,47.0,Right handed,United Kingdom,White,Worker,,
c0bc93e8d0a04f3da131bb9e5d7b2ffe,Female,02_Degree,35.0,Right handed,United Kingdom,Mixed or multiple ethnic groups,Worker,,
6d374eb078894d578b35264bbccbec9d,Female,02_Degree,62.0,Right handed,United Kingdom,White,Worker,£20-30K,Wiltshire
9feca06bb1704afd992ad1f03ed668c8,Male,02_Degree,47.0,Right handed,United Kingdom,White,Worker,,
5a15f868441b42438cc798fc5ed344e4,Male,02_Degree,56.0,Left handed,United Kingdom,White,Worker,,
7cc94e7e-d9ce-43bf-b7ff-c69d94e76369,Female,02_Degree,35.0,Right handed,United Kingdom,American Hispanic,Worker,£20-30K,Lancashire 
b2acf91843d4477e939a889281f4735d,Other,02_Degree,56.0,Left handed,United Kingdom,American Hispanic,Worker,,
aa67d92b11244059954e3bb1581623c2,Female,01_School,36.0,Right handed,United Kingdom,White,Disabled/Not applicable/Sheltered employment,,
76224e3b56254a2995cb8306fee16b71,Female,01_School,37.0,Right handed,United Kingdom,White,Worker,,
a5d0278f07d84b07a5f799b425158494,Male,01_School,60.0,Right handed,United Kingdom,White,Retired,,Yorkshire
d19a3d92-4bd7-4e0e-ae2b-73b8eb44e762,Male,01_School,49.0,Right handed,United Kingdom,White,Worker,£90-100K,Aberdeenshire
d19a3d92-4bd7-4e0e-ae2b-73b8eb44e762,Male,01_School,49.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
a99dfd7fa1024a9b9cab2c1791496553,Male,02_Degree,39.0,Right handed,United Kingdom,White,Worker,£50-60K,Hertfordshire 
aebc55e8b4024fee96eee354edf4a6a6,Male,01_School,49.0,Right handed,United Kingdom,White,Worker,£40-50K,
a3858f43b08442389b566fc9e6b30be9,Female,01_School,49.0,Right handed,United Kingdom,White,Worker,,
bfe52e4b0d6b4eae98bba8067d5c4ce3,Female,02_Degree,48.0,Left handed,United Kingdom,White,Disabled/Not applicable/Sheltered employment,,
cd2ba3179fa04c3f95336cab6cda3306,Male,02_Degree,59.0,Right handed,United Kingdom,Asian or Asian British,Worker,£40-50K,Hertfordshire
5c75736f80f3464195e1b34d7ca5c7c9,Male,02_Degree,29.0,Right handed,United Kingdom,White,Worker,,
df1e4b77-ca29-40a0-b7ed-0f0c4c831fa3,Male,02_Degree,47.0,Right handed,United Kingdom,White,Worker,,
a076f827b8a248f3be151b79fa46eae1,Male,01_School,49.0,Left handed,United Kingdom,White,Worker,£50-60K,
5b99c5717f574db39314c6a781d7464c,Male,02_Degree,41.0,Right handed,United Kingdom,Asian or Asian British,Worker,£40-50K,Fife
46eb6ac99c154551911936760f3852ca,Female,01_School,65.0,Right handed,United Kingdom,White,Retired,,Midlothian
02d29e1277474567810ab6d4021adfb9,Male,01_School,49.0,Right handed,United Kingdom,White,Homemaker,,Greater Manchester
343c4431ce7c44b08936dafa03242a75,Male,02_Degree,30.0,Right handed,United Kingdom,White,Worker,£40-50K,
ff9b3052-ea1a-4641-a1c5-8d6cb95c2f11,Female,02_Degree,21.0,Right handed,United Kingdom,White,Student,,Leicestershire
cc34470a-7692-4101-bad1-99b03e670bf1,Female,02_Degree,34.0,Right handed,United Kingdom,White,Worker,,
3e36e20ed4924c63b1f156449cc1784b,Male,02_Degree,41.0,Right handed,United Kingdom,Asian or Asian British,Worker,£50-60K,Essex
2420166b48c14758be3038659773ae75,Male,00_preGCSE,40.0,Right handed,United Kingdom,Unknown,Unknown,,
8b9cfd882c8c463ca197a0e4505a8aae,Male,03_PhD,31.0,Right handed,United Kingdom,White,Worker,£30-40K,Berkshire
c0b4a48087c84b54bd2cee66c33d633f,Male,01_School,65.0,Right handed,United Kingdom,White,Worker,,
c0b4a48087c84b54bd2cee66c33d633f,Male,01_School,65.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
c60b4e3ae9f74915ad82464112c7803c,Female,02_Degree,44.0,Right handed,United Kingdom,White,Worker,£0-10K,Hertfordshire
88fcd3f8c0b141caae147228d0210641,Male,02_Degree,41.0,Left handed,United Kingdom,White,Worker,£40-50K,
a9d73c69ea324d2ca2e8a4b9a44a0a7b,Male,02_Degree,50.0,Right handed,United Kingdom,White,Worker,>100K,
a9d73c69ea324d2ca2e8a4b9a44a0a7b,Male,01_School,50.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
9f697ede-1daf-436f-af27-7a03f3efd7cd,Male,02_Degree,19.0,Right handed,United Kingdom,White,Student,,South Ayrshire
c3398cf189244bd797d49fb2e660ac7f,Male,01_School,49.0,Right handed,United Kingdom,White,Worker,,
592338f7091d4d388e31780d1ca24375,Male,01_School,41.0,Right handed,United Kingdom,White,Worker,,
bc2b3170-a831-4abf-983b-6abeed3dbefe,Female,02_Degree,39.0,Right handed,United Kingdom,White,Worker,,
5996da377c8644adbdf5ae060606ceb7,Male,01_School,42.0,Right handed,United Kingdom,White,Worker,,
7a96a52a-766b-463d-a9d5-4056a1d9f29a,Male,02_Degree,57.0,Right handed,United Kingdom,White,Worker,£60-70K,
90cdf5ba78644c9ba7346e289aa55d21,Male,00_preGCSE,72.0,Right handed,United Kingdom,White,Retired,,Cumbria
952cb26fae95419db9c988ddabf3c4a2,Female,02_Degree,32.0,Right handed,United Kingdom,Asian or Asian British,Unemployed/Looking for work,,London
82da6680-5950-4287-8a11-1830aefcb408,Male,02_Degree,31.0,Right handed,United Kingdom,White,Unemployed/Looking for work,,Kent 
5b966d7e890948c9b2a2881e4235b5aa,Male,03_PhD,39.0,Right handed,United Kingdom,American Hispanic,Worker,,
5930cfadecdf4756b6f8d50ea61fa1e6,Male,02_Degree,26.0,Right handed,United Kingdom,Asian or Asian British,Student,,na
d5920f5239c3456ea5e2e335fa3fda88,Female,03_PhD,55.0,Right handed,United Kingdom,White,Worker,,
ba566474f87b4397a5ad04e9c70ba459,Male,01_School,49.0,Right handed,United Kingdom,Asian or Asian British,Worker,,
c19daff018304ec6b5e90af12b04bb2f,Male,02_Degree,39.0,Right handed,United Kingdom,Asian or Asian British,Worker,>100K,
06c4ddee-2d43-47dc-a606-43cd83ea3ad5,Female,01_School,46.0,Right handed,United Kingdom,White,Worker,£30-40K,
65c16c0aed4c4430b23053e081e84b5e,Male,02_Degree,18.0,Right handed,United Kingdom,White,Student,,
2cb4cf1e19a84e3daa3aec42b59b1b4a,Male,02_Degree,52.0,Right handed,Hungary,White,Unemployed/Looking for work,,
b3330837da6c480e89658ec1de50cd9e,Other,02_Degree,43.0,Right handed,United Kingdom,White,Worker,£70-80K,Dorset 
89347e61cc764094830cfb59ce03b21c,Female,02_Degree,27.0,Right handed,United Kingdom,White,Worker,£20-30K,London
f7a360263548413694553660199488c8,Male,00_preGCSE,46.0,Right handed,United Kingdom,White,Worker,£20-30K,
028464e18525405c8dae4799614dd5fd,Female,02_Degree,29.0,Right handed,United Kingdom,White,Worker,,
e7041a0e801a456ca4f54f9e6f21a02b,Male,02_Degree,31.0,Left handed,United Kingdom,White,Student,,Greater London 
6ad96fcf55d94bc9ba1b9b2678faac30,Male,02_Degree,28.0,Right handed,United Kingdom,White,Worker,£30-40K,Essex
c69aecf69bf74bbe8e4a417a8ce7ec0c,Female,02_Degree,31.0,Right handed,United Kingdom,White,Worker,,
e24590b9aa944afd8c9b31a13844a1b7,Female,01_School,53.0,Right handed,United Kingdom,"Black, Black British, Caribbean or African",Worker,,
596d0be4c1734cbfab4939a94abeafa9,Female,03_PhD,32.0,Right handed,United Kingdom,White,Worker,£30-40K,South Ayrshire
